neg,neu,pos,q,preds,category,texts,processed,wc,uwc
0.09820641617431557,0.8730025242474337,0.023770331600703246,0.0050207279775475,neu,test,"ฝรั่งเศส อิตาลี สเปน และอังกฤษ ก้าวเข้าสู่จุดที่ผู้เสียชีวิตจากโควิด-19 รายวันลดลงเหลือน้อยที่สุดอย่างต่อเนื่องมาหลายสัปดาห์แล้ว ส่งผลรัฐบาลเริ่มต้นทยอยปลดล็อกประเทศ

  #สำนักข่าวไทย @ann_wichunee @tiamoNOK @politics_mcot @Aormcot","ฝรั่งเศส|อิตาลี|สเปน|และ|อังกฤษ|ก้าว|เข้าสู่|จุด|ที่|ผู้เสียชีวิต|จาก|โค|วิด|-|19|รายวัน|ลดลง|เหลือ|น้อยที่สุด|อย่างต่อเนื่อง|มา|หลาย|สัปดาห์|แล้ว|ส่งผล|รัฐบาล|เริ่มต้น|ทยอย|ปลดล็อก|ประเทศ|
|
|#|สำนักข่าว|ไทย|@|ann|_|wichunee|@|tiamonok|@|politics|_|mcot|@|aormcot",47,42
0.6979159637739438,0.18337727030953083,0.09353177338361664,0.025174992532908794,neg,test,งงพวกรัฐบาล มึงใช้โทรศัพท์ยี่ห้อไรกัน ไวรัสเข้ากันเก่งชิบหาย #ปารีณา,งง|พวก|รัฐบาล|มึง|ใช้|โทรศัพท์|ยี่ห้อ|ไร|กัน|ไวรัส|เข้ากัน|เก่ง|ชิบหาย|#|ปา|รี|ณา,17,17
0.4257193160752021,0.5560274688328535,0.016245570221773576,0.0020076448701708692,neu,test,"ตรวจ #โควิด ได้ #ผลบวก 40 รายที่ #ยะลา พอมาถึง #สงขลา กลายเป็น #ผลลบ ทั้งหมด เอาเหตุผลอะไรมาอธิบาย?
• แล็บที่ยะลาผิดหมด
• ที่ยะลามั่วผลแล็บ?
• รัฐบาลเล่นกลหลอกประชาชน?

ไม่ใช่แค่รอผลแล็บแห่งทึ่ 3 เท่านั้น แต่เรื่องนี้ #รัฐบาล และ #ศบค ต้องมีคำตอบให้สาธารณชนด้วย! ","ตรวจ|#|โค|วิด|ได้|#|ผลบวก|40|ราย|ที่|#|ยะลา|พอ|มาถึง|#|สงขลา|กลายเป็น|#|ผล|ลบ|ทั้งหมด|เอา|เหตุผล|อะไร|มา|อธิบาย|?|
|•|แล็บ|ที่|ยะลา|ผิด|หมด|
|•|ที่|ยะลา|มั่ว|ผล|แล็บ|?|
|•|รัฐบาล|เล่นกล|หลอก|ประชาชน|?|
|
|ไม่ใช่|แค่|รอ|ผล|แล็บ|แห่ง|ทึ่|3|เท่านั้น|แต่|เรื่อง|นี้|#|รัฐบาล|และ|#|ศบค|ต้อง|มี|คำตอบ|ให้|สาธารณชน|ด้วย|!",75,52
0.710204915628663,0.2782004745644191,0.008201290750054328,0.0033933190568637885,neg,test,คนที่ด่า แดกดันคนที่ไปซื้อเบียร์ว่า ไหนบอกจน ไหนบอกไม่มีกิน จนไม่จริง บลาๆๆๆๆ เอ่ออ งง คือไม่เข้าใจเหรอว่ามันคนละประเภทกัน เอาเวลามาจับผิดประชาชนไปจับผิดรัฐบาลก่อนมั้ย รำคาญ #รัฐบาลส้นตีนโฆษกก็ส้นตีน,คน|ที่|ด่า|แดกดัน|คน|ที่|ไป|ซื้อ|เบียร์|ว่า|ไหน|บอก|จน|ไหน|บอก|ไม่มี|กิน|จน|ไม่|จริง|บ|ลา|ๆ|xxrep|  |เอ่อ|อ|งง|คือ|ไม่เข้าใจ|เหรอ|ว่า|มัน|คนละ|ประเภท|กัน|เอา|เวลา|มา|จับผิด|ประชาชน|ไป|จับผิด|รัฐบาล|ก่อน|มั้ย|รำคาญ|#|รัฐบาล|ส้นตีน|โฆษก|ก็|ส้นตีน,53,43
0.07285721838918004,0.9091247394851851,0.014591546366435133,0.003426495759199688,neu,test,"ชาวมาเลเซียหลายพันคนพากันออกเดินทางในช่วงชั่วโมงเร่งด่วนในตอนเช้าวันนี้ หลังจากรัฐบาลผ่อนปรนมาตรการควบคุมการเดินทางของประชาชนและธุรกิจเป็นครั้งแรกในรอบ 6 สัปดาห์ โดยมีเป้าหมายในการพลิกฟื้นเศรษฐกิจที่ได้รับผลกระทบอย่างหนักจากการระบาดของโควิด -19 
  #สำนักข่าวไทย @politics_mcot","ชาว|มาเลเซีย|หลาย|พัน|คน|พา|กัน|ออกเดินทาง|ใน|ช่วง|ชั่วโมงเร่งด่วน|ใน|ตอนเช้า|วันนี้|หลังจาก|รัฐบาล|ผ่อนปรน|มาตรการ|ควบคุม|การ|เดินทาง|ของ|ประชาชน|และ|ธุรกิจ|เป็นครั้งแรก|ใน|รอบ|6|สัปดาห์|โดย|มี|เป้าหมาย|ใน|การ|พลิกฟื้น|เศรษฐกิจ|ที่|ได้รับ|ผลกระทบ|อย่างหนัก|จาก|การ|ระบาด|ของ|โค|วิด|-|19|
|#|สำนักข่าว|ไทย|@|politics|_|mcot",57,51
0.2118234141602963,0.6770912734288846,0.09851114862987811,0.012574163780940867,neu,test,ข่าวดี สัปดาห์หน้าเกาหลีใต้เปิดเทอม นักเรียนไปโรงเรียน หลังสถานการณ์แพร่ระบาดคลี่คลาย ... ก่อนหน้านี้ใช้ระบบเรียนออนไลน์ ,ข่าวดี|สัปดาห์|หน้า|เกาหลีใต้|เปิดเทอม|นักเรียน|ไป|โรงเรียน|หลัง|สถานการณ์|แพร่ระบาด|คลี่คลาย|...|ก่อนหน้านี้|ใช้|ระบบ|เรียน|ออนไลน์,18,18
0.46060465889481883,0.4992187408088833,0.028296863880759235,0.011879736415538737,neu,test,ด่ารัฐบาลครัช แต่ถ้าพ่อยังอยู่คงดีกว่านี้ 55555555555555,ด่า|รัฐบาล|ค|รัช|แต่|ถ้า|พ่อ|ยัง|อยู่|คง|ดีกว่า|นี้|5|xxrep,14,14
0.08013764329125829,0.8783174457025912,0.03749140433600966,0.004053506670140904,neu,test,"สวัสดีลูกค้าทุกท่าน

เนื่องจากสถานการณ์โควิด19 ทางร้านรอประกาศการอนุญาตเปิดร้านสักจากทางรัฐบาล ซึ่งคาดว่าน่าจะเป็นสิ้นเดือนพฤษภาคม หรือต้นเดือนมิถุนายน

เพื่อความปลอดภัยของช่างและคุณลูกค้า ทางร้านขอแจ้งให้ทราบว่า Read More --&gt; 
","สวัสดี|ลูกค้า|ทุกท่าน|
|
|เนื่องจาก|สถานการณ์|โค|วิด|19|ทาง|ร้าน|รอ|ประกาศ|การอนุญาต|เปิดร้าน|สัก|จาก|ทาง|รัฐบาล|ซึ่ง|คาด|ว่า|น่าจะเป็น|สิ้นเดือน|พฤษภาคม|หรือ|ต้นเดือน|มิถุนายน|
|
|เพื่อ|ความปลอดภัย|ของ|ช่าง|และ|คุณ|ลูกค้า|ทาง|ร้าน|ขอ|แจ้งให้ทราบ|ว่า|read|more|--|>|
",48,39
0.08477486134597087,0.8764688974806135,0.030616857572657544,0.008139383600758063,neu,test,@WolfBlo66112609 @WasanaWW สิ่งที่รัฐบาลได้ทำ มันต่ำกว่ามาตรฐานเมื่อเทียบกับงบประมาณที่มีทั้งที่เป็นประเทศโลกที่สามแต่จากการจัดเก็บภาษีต่างๆทำให้มีงบประมาณมากกว่าอังกฤษด้วยซ้ำ แต่นโยบายเงอะงะ เปิดช่องให้ทหารสาระแนเข้ามาหาประโยชน์ คอรัปชั่นทุกรูปแบบ,@|wolfblo|66112609|@|wasanaww|สิ่ง|ที่|รัฐบาล|ได้|ทำ|มัน|ต่ำกว่า|มาตรฐาน|เมื่อ|เทียบ|กับ|งบประมาณ|ที่|มี|ทั้งที่|เป็น|ประเทศ|โลก|ที่สาม|แต่|จาก|การ|จัด|เก็บภาษี|ต่างๆ|ทำให้|มี|งบประมาณ|มากกว่า|อังกฤษ|ด้วยซ้ำ|แต่|นโยบาย|เงอะงะ|เปิดช่อง|ให้|ทหาร|สาระแน|เข้ามา|หาประโยชน์|คอรัปชั่น|ทุก|รูปแบบ,48,43
0.2792748457273079,0.6788062998542336,0.038635126526131026,0.0032837278923274617,neu,test,การแก้ไขปัญหาของรัฐบาลชุดนี้ควรจะแก้ไขปัญหาของคนส่วนใหญ่ที่ได้รับผลกระทบมากกว่าที่จะไปอุ้มให้คนบางกลุ่มได้ไปต่อได้. #เราไม่ทิ้งกัน  #โควิด19,การ|แก้ไขปัญหา|ของ|รัฐบาล|ชุด|นี้|ควรจะ|แก้ไขปัญหา|ของ|คน|ส่วนใหญ่|ที่|ได้รับ|ผลกระทบ|มากกว่า|ที่จะ|ไป|อุ้ม|ให้|คน|บาง|กลุ่ม|ได้|ไป|ต่อ|ได้|.|#|เรา|ไม่|ทิ้ง|กัน|#|โค|วิด|19,36,30
0.7299507826496434,0.24532942780680275,0.01808758994400181,0.006632199599552271,neg,test,ทางออกง่ายนิดเดียวแค่รัฐบาลเจียดงบลงมาให้ผู้ว่าแต่ละจังหวัดลงพื้นที่ตรวจโควิดให้คนในพื้นที่(อาจส่งให้อบต.แต่ละตำบล)ตรวจทุกคนไปเลยไม่ต้องไปถามเสี่ยงไม่เสี่ยงเพราะไม่มีคนเมาที่ไหนบอกว่าตัวเองเมา เกทป่ะ แล้วพอเจอคนติดเชื้อก็พามารักษา เนี่ย แค่นี้ทำไมคิดไม่ได้ หรือคิดได้แต่ไม่ทำวะ,ทางออก|ง่าย|นิดเดียว|แค่|รัฐบาล|เจียด|งบ|ลงมา|ให้|ผู้ว่า|แต่ละ|จังหวัด|ลง|พื้นที่|ตรวจ|โค|วิด|ให้|คนใน|พื้นที่|(|อาจ|ส่ง|ให้|อบต.|แต่ละ|ตำบล|)|ตรวจ|ทุกคน|ไป|เลย|ไม่ต้อง|ไป|ถาม|เสี่ยง|ไม่|เสี่ยง|เพราะ|ไม่มี|คนเมา|ที่ไหน|บอ|กว่า|ตัวเอง|เมา|เกท|ป่ะ|แล้ว|พอ|เจอ|คน|ติดเชื้อ|ก็|พา|มา|รักษา|เนี่ย|แค่นี้|ทำไม|คิด|ไม่ได้|หรือ|คิดได้|แต่|ไม่|ทำ|วะ,68,60
0.9368988798669988,0.041226982184350454,0.01726688279650781,0.004607255152142867,neg,test,กูว่าไม่นานนิยายที่อ่านจะโดนแบน อีเหี้ยด่ารัฐบาลมันมากกูเริฟฟ,กู|ว่า|ไม่นาน|นิยาย|ที่|อ่าน|จะ|โดน|แบน|อี|เหี้ย|ด่า|รัฐบาล|มัน|มาก|กู|เริฟฟ,17,16
0.7407680846468253,0.2066140638013777,0.033143010111241496,0.0194748414405555,neg,test,ล่าสุดบอกให้หยุดแจกเงินให้สร้างอาชีพแทนสัสเอ้ยกุอยู่ร่วมชาติกะคนแบบไหนเนี้ยเรื่องแบบนี้ต้องให้รัฐบาลจัดการไหมอะโตมาไงวะเรื่องแค่นี้ถึงตาบอด,ล่าสุด|บอก|ให้|หยุด|แจก|เงิน|ให้|สร้าง|อาชีพ|แทน|สัส|เอ้ย|กุ|อยู่ร่วม|ชา|ติกะ|คน|แบบ|ไหน|เนี้ย|เรื่อง|แบบนี้|ต้อง|ให้|รัฐบาล|จัดการ|ไหม|อะ|โตมา|ไง|วะ|เรื่อง|แค่นี้|ถึง|ตาบอด,35,32
0.13631399013608075,0.8449302477556597,0.012733644000916798,0.0060221181073427475,neu,test,"""แรมโบ้อีสาน"" สวน ""เสรีพิศุทธ์"" โจมตีรัฐบาลสอบตก ถามไปอยู่ไหนมา ไม่ตามข่าวสาร เตือนอย่าตีกินทางการเมือง | สยามรัฐ ","""|แรม|โบ้|อีสาน|""|สวน|""|เสรี|พิศุทธ์|""|โจมตี|รัฐบาล|สอบตก|ถาม|ไป|อยู่|ไหน|มา|ไม่|ตาม|ข่าวสาร|เตือน|อย่า|ตีกิน|ทางการเมือง|||สยาม|รัฐ",29,25
0.9573976217084081,0.024340672387830303,0.014913884991332844,0.0033478209124287893,neg,test,@aiy_iye แล้วดวงชะตาชีวิตก็นะ ได้อิตู่กับพวกมาเป็นรัฐบาลช่วงเรียนจบและกำลังจะตั้งตัวอะ ถ้าพวกแม่งยังอยู่ชีวิตนี้ก็ไม่มีห่าไรละ ทำงานประคองชีวิตงกๆใช้ชีวิตเดือนชนเดือน อิควายย เมื่อไรพวกแม่งจะชิบหายแล้วไปๆสักที กุเบื่ออออออออ,@|aiy|_|iye|แล้ว|ดวงชะตา|ชีวิต|ก็|นะ|ได้|อิ|ตู่|กับ|พวก|มา|เป็น|รัฐบาล|ช่วง|เรียนจบ|และ|กำลังจะ|ตั้งตัว|อะ|ถ้า|พวก|แม่|ง|ยัง|อยู่|ชีวิต|นี้|ก็|ไม่มี|ห่า|ไร|ละ|ทำงาน|ประคอง|ชีวิต|งก|ๆ|ใช้ชีวิต|เดือน|ชน|เดือน|อิ|ควาย|ย|เมื่อไร|พวก|แม่|ง|จะ|ชิบหาย|แล้วไป|ๆ|สักที|กุ|เบื่อ|xxrep,60,50
0.9310670065312214,0.05289996370359379,0.013530282657245686,0.002502747107939016,neg,test,โหย #รีล่า โคตรจริงเลย อย่างแม่นี่ก็เริ่มชะล่าใจกับโควิดละอะ ทั้งๆที่แต่ก่อนนางกังวลมาก ส่วนนึงมันมาจากข่าวยอดผู้ติดเชื้อน้อยลงด้วยอ่ะ แม่ก็เลยคิดว่ามันเริ่มไกลตัวเรามากขึ้น กุนี่แบบอยากจะเอาตีนก่ายหน้าผาก อีรัฐบาลอีเหี้ย,โหย|#|รี|ล่า|โคตร|จริง|เลย|อย่าง|แม่|นี่|ก็|เริ่ม|ชะล่าใจ|กับ|โค|วิด|ละ|อะ|ทั้งๆ|ที่|แต่ก่อน|นาง|กังวล|มาก|ส่วน|นึง|มัน|มาจาก|ข่าว|ยอด|ผู้|ติดเชื้อ|น้อยลง|ด้วย|อ่ะ|แม่|ก็|เลย|คิด|ว่า|มัน|เริ่ม|ไกล|ตัวเรา|มากขึ้น|กุ|นี่|แบบ|อยาก|จะ|เอา|ตีน|ก่าย|หน้าผาก|อี|รัฐบาล|อี|เหี้ย,58,51
0.33178639312966546,0.6272065924120258,0.03638278489307502,0.004624229565233872,neu,test,คงโง่ตามรัฐบาลนี่แหละเรา #รัฐบาลโง่อยู่แล้วเธออย่าโง่ตามรัฐบาลได้มั้ย,คง|โง่|ตาม|รัฐบาล|นี่แหละ|เรา|#|รัฐบาล|โง่|อยู่|แล้ว|เธอ|อย่า|โง่|ตาม|รัฐบาล|ได้|มั้ย,18,13
0.5049196880190056,0.45459607988302647,0.02051892903916858,0.019965303058799243,neg,test,มาถึงวันที่รู้สึกว่า ฟังสัมภาษณ์เน็ตไอดอลสายขำต่างๆ แล้วยังรู้สึกมีสาระและมีความหวังกว่าฟังข่าวผลงานรัฐบาล,มาถึง|วันที่|รู้สึก|ว่า|ฟัง|สัมภาษณ์|เน็ต|ไอดอล|สาย|ขำ|ต่างๆ|แล้ว|ยัง|รู้สึก|มี|สาระ|และ|มีความหวัง|กว่า|ฟัง|ข่าว|ผลงาน|รัฐบาล,23,21
0.35770598590334,0.5896871344374467,0.036600334166942826,0.01600654549227049,neu,test,@TU_444777 @qxsor9 อ๋อ ป้าอันนี้มันเป็นเรื่องที่รัฐบาลเค้าต้องรับผิดชอบอยู่แล้วค่ะ ทำไมต้องสำนึกบุญคุณมันเหรอคะป้า มันคือสิ่งที่ประชาชนไทยทุกคนควรได้รับอยู่แล้วค่ะ เลิกอวยได้แล้วนะคะป้า ออกจากกะลาดูโลกบ้างนะ เป็นห่วงนะเนี่ยกลัวจะไม่ได้แก่ตาย,@|tu|_|444777|@|qxsor|9|อ๋อ|ป้า|อันนี้|มัน|เป็นเรื่อง|ที่|รัฐบาล|เค้า|ต้อง|รับผิดชอบ|อยู่|แล้ว|ค่ะ|ทำไม|ต้อง|สำนึก|บุญคุณ|มัน|เหรอ|คะ|ป้า|มัน|คือ|สิ่ง|ที่|ประชาชน|ไทย|ทุกคน|ควร|ได้รับ|อยู่|แล้ว|ค่ะ|เลิก|อวย|ได้|แล้ว|นะคะ|ป้า|ออกจาก|กะลา|ดู|โลก|บ้าง|นะ|เป็นห่วง|นะเนี่ย|กลัว|จะ|ไม่|ได้แก่|ตาย,59,48
0.30628140203387105,0.6505150202173372,0.03769877231424864,0.00550480543454316,neu,test,โง่ตามรัฐบาลแล้ว  #รัฐบาลโง่อยู่แล้วเธออย่าโง่ตามรัฐบาลได้มั้ย,โง่|ตาม|รัฐบาล|แล้ว|#|รัฐบาล|โง่|อยู่|แล้ว|เธอ|อย่า|โง่|ตาม|รัฐบาล|ได้|มั้ย,16,10
0.2894868537405418,0.45801495348186827,0.23452175962061478,0.017976433156974957,neu,test,"#Giveaway แจกความฝดใฝน้อนม่วงน่ารักมากกก🍇🧴💜🍠✨ กติกา รี&amp;ฟอล 
ประกาศผู้โชคดีพร้อมกับรัฐบาลประกาศยกเลิกเคอร์ฟิวค่าา ปล.ใครไม่อยากรอแจกทางเรามีขายนะคะะ🧺🧸 ","#|giveaway|แจก|ความ|ฝดใฝน้อน|ม่วง|น่ารัก|มาก|กก|🍇|🧴|💜|🍠|✨|กติกา|รี|&&ฟอล|
|ประกาศ|ผู้|โชคดี|พร้อมกับ|รัฐบาล|ประกาศ|ยกเลิก|เคอร์ฟิว|ค่า|ปล.|ใคร|ไม่|อยาก|รอ|แจก|ทาง|เรา|มี|ขาย|นะคะ|🧺|🧸",40,38
0.2601611931009455,0.5051553277517496,0.23045288823334178,0.004230590913963166,neu,test,"ลงทุนน้อยแต่ได้กำไรล้านนน 🔑🔑
ยี่กี ฮานอย รัฐบาล
💥💥 สมัครฟรี 💥💥
","ลงทุน|น้อย|แต่|ได้|กำไร|ล้าน|นน|xxwrep|🔑|
|ยี่|กี|ฮานอย|รัฐบาล|
|xxwrep|💥|สมัคร|ฟรี|xxwrep|💥|
",22,17
0.4485575634281693,0.5106062402855859,0.0240387273315204,0.016797468954724358,neu,test,@RoxyYui เงินนั่นเค้าหาเองหรอครับ? ไอ้ทุนต่างๆ ก็มาจากภาษีมั้ยครับ อันนี้ก็ตกลงหัวข้อโยนเศษเงินกลับมาให้ รัฐบาลก็จัดตั้งกองทุนเองได้ถ้าพรรคการเมืองมีนโยบาย เอาเงินมาให้ผมผมก็ตั้งกองทุนให้ได้ ไม่ได้ยากนะครับอัฐยายซื้อขนมยายเนี่ย,@|roxyyui|เงิน|นั่น|เค้า|หา|เอง|หรอ|ครับ|?|ไอ้|ทุน|ต่างๆ|ก็|มาจาก|ภาษี|มั้ย|ครับ|อันนี้|ก็|ตกลง|หัวข้อ|โยน|เศษ|เงิน|กลับมา|ให้|รัฐบาล|ก็|จัดตั้ง|กองทุน|เอง|ได้|ถ้า|พรรคการเมือง|มี|นโยบาย|เอา|เงิน|มา|ให้|xxwrep|ผม|ก็|ตั้ง|กองทุน|ให้|ได้|ไม่ได้|ยาก|นะ|ครับ|อัฐ|ยาย|ซื้อ|ขนม|ยาย|เนี่ย,58,45
0.7379445531255956,0.030586961296298783,0.2273901919833538,0.004078293594751735,neg,test,@Thaikorn1 เชียร์แบบหูหนวกตาบอด เห็นชัดๆว่ามันระยำมากแค่ไหนรัฐบาลนี้ทำแต่ละอย่าง แต่ละเรื่อง หลงชื่นชม เถียงแถไม่ออกชอบเอาจำนำข้าวมากลบ ทั้งๆที่ไอ้ตู่พ่อมัน กู้มากที่สุดแล้วตั้งแต่มีนายกรัฐมนตรีมาในประเทศไทย,@|thaikorn|1|เชียร์|แบบ|หูหนวก|ตาบอด|เห็นชัด|ๆ|ว่า|มัน|ระยำ|มาก|แค่|ไหน|รัฐบาล|นี้|ทำ|แต่ละ|อย่าง|แต่ละ|เรื่อง|หลง|ชื่นชม|เถียง|แถ|ไม่|ออก|ชอบ|เอา|จำนำ|ข้าว|มา|กลบ|ทั้งๆ|ที่|ไอ้|ตู่|พ่อ|มัน|กู้|มาก|ที่สุด|แล้ว|ตั้งแต่|มี|นายกรัฐมนตรี|มา|ใน|ประเทศไทย,50,46
0.7010551380206991,0.24065752973689497,0.054926674441196664,0.0033606578012094516,neg,test,@travelalltime @okurrrrrrrr5 พอดีไม่นับถือพุทธกุต้องกราบพระปะ ใช้ตรรกะคนรวยต้องบริจาคงั้นมึงก็ไปบอกอีป้อมอีตู่ด้วยนะอ้อแถมอีแดงอีกตัว มีเงินเยอะเหมือนกันนี่ เงินส่วนตัวนะไม่เอางบรัฐบาลมาแจก รึจะให้ดีให้พ่อเยอรมันมาแจกด้วยนะ,@|travelalltime|@|okur|xxrep|5|พอดี|ไม่|นับถือ|พุทธ|กุ|ต้อง|กราบพระ|ปะ|ใช้|ตรรกะ|คนรวย|ต้อง|บริจาค|งั้น|มึง|ก็|ไป|บอก|อี|ป้อม|อี|ตู่|ด้วย|นะ|อ้อ|แถม|อี|แดง|อีก|ตัว|มีเงิน|เยอะ|เหมือนกัน|นี่|เงิน|ส่วนตัว|นะ|ไม่เอา|งบ|รัฐบาล|มา|แจก|รึ|จะ|ให้|ดี|ให้|พ่อ|เยอรมัน|มา|แจก|ด้วย|นะ,59,49
0.21762289111965577,0.6634014868409189,0.05449992627114163,0.06447569576828377,neu,test,@Offchainon @mea_news @SonSontirat คุณเคยเห็นรัฐบาลประกาศแล้วสิ่งไหนที่ทำได้บ้างคะ เขาคำนวนไม่ทันหรอกค่ะ สรุปคือจ่ายเต็มไปแบบไม่ลดค่ะ,@|offchainon|@|mea|_|news|@|sonsontirat|คุณ|เคย|เห็น|รัฐบาล|ประกาศ|แล้ว|สิ่ง|ไหน|ที่|ทำได้|บ้าง|คะ|เขา|คำ|นว|น|ไม่ทัน|หรอก|ค่ะ|สรุป|คือ|จ่าย|เต็ม|ไป|แบบ|ไม่|ลด|ค่ะ,36,33
0.18655955315650252,0.7186977333677967,0.09070754106383053,0.0040351724118702515,neu,test,คนในอู่ฮั่นเองยังไม่เชื่อรัฐบาลจีนเลย น่าคิดๆ,คนใน|อู่|ฮั่น|เอง|ยัง|ไม่เชื่อ|รัฐบาล|จีน|เลย|น่าคิด|ๆ,11,11
0.6195916499037286,0.3564512590097163,0.01908840636529967,0.004868684721255462,neg,test,"เข้าถึงทุกปัญหา..Army Barber ก็มา...
กองพันบริการ กองบริการ ศูนย์การทหารปืนใหญ่ ออกช่วยเหลือให้บริการตัดผมฟรีแก่ประชาชนชุมชนรอบค่ายภูมิพล เพื่อลดความคับคั่งของประชาชนที่ต้องการใช้บริการร้านตัดผมและลดค่าครองชีพตามมาตรการผ่อนปรนของรัฐบาล
#ทหารมีไว้ทำอะไร
 ","เข้าถึง|ทุก|ปัญหา|..|army|barber|ก็|มา|...|
|กองพัน|บริการ|กอง|บริการ|ศูนย์|การ|ทหารปืนใหญ่|ออก|ช่วยเหลือ|ให้บริการ|ตัดผม|ฟรี|แก่|ประชาชน|ชุมชน|รอบ|ค่าย|ภูมิ|พล|เพื่อ|ลด|ความ|คับคั่ง|ของ|ประชาชน|ที่|ต้องการ|ใช้|บริการ|ร้านตัดผม|และ|ลด|ค่าครองชีพ|ตาม|มาตร|การผ่อนปรน|ของ|รัฐบาล|
|#|ทหาร|มี|ไว้|ทำ|อะไร|
",56,49
0.06420606474778617,0.5865543192421475,0.34646738227074375,0.0027722337393226346,neu,test,"""สมศักดิ์"" มั่นใจนโยบาย ยธ.เป็นรูปธรรมถูกใจ ปชช.แน่นอน วอนคนบ่นรัฐบาลเปิดใจดูที่ผลงาน มั่นใจนายกฯพร้อมให้โอกาสคนทำงาน เชื่อหลังหมด ""โควิด"" ได้เห็นนโยบายดีๆ อีกเพียบ ","""สม|ศักดิ์|""|มั่นใจ|นโยบาย|ยธ.|เป็น|รูปธรรม|ถูกใจ|ปชช.|แน่นอน|วอน|คน|บ่น|รัฐบาล|เปิดใจ|ดู|ที่|ผลงาน|มั่นใจ|นายกฯ|พร้อม|ให้โอกาส|คน|ทำงาน|เชื่อ|หลัง|หมด|""|โค|วิด|""|ได้|เห็น|นโยบาย|ดี|ๆ|อีก|เพียบ",39,34
0.16536662300079588,0.8158338543731545,0.01607330578836474,0.0027262168376848265,neu,test,"""แรมโบ้ อีสาน"" เดือด ซัดกลับ ""เสรีพิศุทธ์"" หยุดโกหก กล่าวหารัฐบาล อย่าตีกินสร้างภาพ ""ตัวเองเป็นพระเอก"" อาจกลับตาลปัตร เป็นดาวร้ายมากกว่า เพราะ ปชช.เดี๋ยวนี้ เดาใจนักการเมืองออก ไม่ได้โง่ ","""|แรม|โบ้|อีสาน|""|เดือด|ซัด|กลับ|""|เสรี|พิศุทธ์|""|หยุด|โกหก|กล่าวหา|รัฐบาล|อย่า|ตีกิน|สร้างภาพ|""|ตัวเอง|เป็น|พระเอก|""|อาจ|กลับตาลปัตร|เป็น|ดาว|ร้าย|มากกว่า|เพราะ|ปชช.|เดี๋ยวนี้|เดา|ใจ|นักการ|เมืองออก|ไม่ได้|โง่",39,33
0.16625226148272132,0.784092827939113,0.03785615964973064,0.01179875092843507,neu,test,"ข้อมูลเพิ่มเติมเรื่อง #CPTPP หรือติดตามได้อีกที่คือ FB : FTA Watch 
• รัฐบาล คสช.กำลังลักไก่นำประเทศไทยไปผูกพันกับความตกลง CPTPP : ","ข้อมูล|เพิ่มเติม|เรื่อง|#|cptpp|หรือ|ติดตาม|ได้|อีก|ที่|คือ|fb|:|fta|watch|
|•|รัฐบาล|คสช.|กำลัง|ลักไก่|นำ|ประเทศไทย|ไป|ผูกพัน|กับ|ความตกลง|cptpp|:",29,27
0.10235473531871293,0.7987502922602794,0.09250644787654784,0.006388524544459838,neu,test,ก่อนหน้านี้สนท. ได้ชวนประชาชนร่วมประท้วงออนไลน์โดยการถ่ายรูปถือป้ายแสดงความรู้สึกต่อรัฐบาลพร้อมติด #MobFromHome นำไปสู่การท้วงติงของโฆษกวิปรัฐบาลที่ระบุว่า ขอเวลาให้รัฐบาลทำงานก่อน เพราะขณะนี้ประเทศต้องการความช่วยเหลือจากทุกภาคส่วน เพื่อสนับสนุนให้ฟันฝ่า,ก่อนหน้านี้|สน|ท.|ได้|ชวน|ประชาชน|ร่วม|ประท้วง|ออนไลน์|โดย|การถ่ายรูป|ถือ|ป้าย|แสดง|ความรู้สึก|ต่อ|รัฐบาล|พร้อม|ติด|#|mobfromhome|นำไปสู่|การท้วงติง|ของ|โฆษก|วิ|ป|รัฐบาล|ที่|ระบุ|ว่า|ขอเวลา|ให้|รัฐบาล|ทำงาน|ก่อน|เพราะ|ขณะนี้|ประเทศ|ต้องการ|ความช่วยเหลือ|จาก|ทุก|ภาค|ส่วน|เพื่อ|สนับสนุน|ให้|ฟันฝ่า,49,46
0.2725591179635574,0.691243457396608,0.028033599968522956,0.008163824671311734,neu,test,"เขาย้ำอีกว่ารัฐบาลจีนระวังอย่างมากต่อสื่อต่างๆที่แสดงถึงภาพลักษณ์ของประเทศที่จะออกสู่สายตาชาวโลก 

(6)","เขา|ย้ำ|อี|กว่า|รัฐบาล|จีน|ระวัง|อย่างมาก|ต่อ|สื่อ|ต่างๆ|ที่|แสดงถึง|ภาพลักษณ์|ของ|ประเทศ|ที่จะ|ออก|สู่|สายตา|ชาวโลก|
|
|(|6|)",26,25
